active_directory_canonical_name,device_type,protection_engine_version,encryption,domain,site_id,firewall_status,knowledge_catalog_date,reinstall_agent_requested,license_status,reinstall_protection_requested,last_connection_date,agent_version,reboot_requested,mac_addresses,type,site_name,operating_system,custom_group_folder_path,device_id,last_connection,protection_engine_update_status,host_name,security_configuration_id,knowledge_catalog_update_status,security_configuration_name,adaptive_defense_status,account_id,ip_address,isolation_state,logged_on_users_list,accumulated_protection_status,platform_id,file_antivirus_status
aapico.com\Managed Desktop\Domestic\AF\Die Making\AFDMPC103,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-10-21T11:20:02Z,False,0,False,2025-10-22T03:37:53.586Z,1.23.01.0000,False,"['B0:68:E6:D8:CE:6D', 'E4:54:E8:78:16:A3', 'B0:68:E6:D8:CE:6E']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AF APC,a77c5711-a58d-445b-9781-608d068945c0,2025-10-22T03:37:53.586Z,2,AFDMPC103,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.40.20.138,0,,1,1,1
aapico.com\Managed Desktop\Domestic\Null\AFDMPC102,1,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T05:19:19.116Z,1.24.02.0000,False,"['E4:54:E8:73:0C:32', 'B0:68:E6:D9:21:BC', 'B0:68:E6:D9:21:BB']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AF APC,0a0c0f76-0832-4965-97a8-a2ada9e055ea,2025-11-18T05:19:19.116Z,2,AFDMPC102,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.40.1.28,0,['AAPICO\\sararat.n'],1,1,1
aapico.com\Managed Desktop\Domestic\AF\Personnel\AFPEPC107,1,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:06:29.605Z,1.24.02.0000,False,"['B0:68:E6:D8:F2:22', 'B0:68:E6:D8:F2:21', 'E4:54:E8:7A:6D:CE']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AF APC,5fd605e4-8f6a-4b4a-b463-0f125ef520fd,2025-11-18T07:06:29.605Z,2,AFPEPC107,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.40.1.39,0,['AAPICO\\Nuttapong.M'],1,1,1
aapico.com\Managed Desktop\Domestic\Null\AFMNPC105,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T08:12:45.39Z,1.24.02.0000,False,"['B0:68:E6:D9:3F:80', 'E4:54:E8:75:72:F1', 'B0:68:E6:D9:3F:7F']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AF APC,c12f7511-2473-4892-a466-b493db32ff84,2025-11-18T08:12:45.39Z,1,AFMNPC105,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.40.6.49,0,['AAPICO\\wasan.w'],1,1,1
aapico.com\Managed Desktop\Domestic\AF\QA\AF16QAPC101,1,8.00.22.0025,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:09:18.271Z,1.24.02.0000,False,['18:66:DA:4B:8E:E7'],1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AF APC,0fc91b34-cd55-40b9-b7cd-2ab6da901484,2025-11-18T07:09:18.271Z,1,AF16QAPC101,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.40.1.33,0,,1,1,1
aapico.com\Managed Desktop\Domestic\PK20SCPC02,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:07:12.026Z,1.24.02.0000,False,"['B8:85:84:C0:13:04', '48:F1:7F:B8:72:57', '00:FF:D8:5C:15:BD']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (1809),All\Show Room\PK,b6d6a50a-d452-4431-8d78-ecfd85498af1,2025-11-18T06:07:12.026Z,1,PK20SCPC02,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.54.1.21,0,['AAPICO\\pornkanok.a'],1,1,1
aapico.com\Managed Desktop\Domestic\LP19SALENB0020,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:29:52.64Z,1.24.02.0000,False,"['E4:54:E8:4A:13:1B', 'AE:D5:58:67:D8:8E']",2,AAPICO HITECH PCL,Windows 10 Pro 64 (21H1),All\Show Room\PK,401d1a38-b254-42ee-8993-bf3747c9081d,2025-11-18T07:29:52.64Z,1,LP19SALENB0020,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,192.168.1.161,0,['AAPICO\\apassara.s'],1,1,1
,1,8.00.24.0001,0,,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:24:51.407Z,1.24.02.0000,False,"['48:A4:72:FF:44:DE', 'B8:85:84:A1:19:EB', '48:A4:72:FF:44:E2']",1,AAPICO HITECH PCL,Windows 11 Pro (25H2),All\Show Room\PK,63f4e011-e23e-430b-9989-2cc5f9db6d93,2025-11-18T06:24:51.407Z,1,PT19PC01,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,192.168.1.123,0,['PT19PC01\\service.nl'],1,1,1
,1,8.00.24.0001,0,,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:04:23.032Z,1.24.02.0000,False,"['48:F1:7F:B8:8E:E9', 'B8:85:84:C0:04:2D', '48:F1:7F:B8:8E:E5']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\Show Room\PK,d6a5d672-b223-43cb-961b-dfabd862392f,2025-11-18T06:04:23.032Z,1,IT20SLRD02,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,192.168.1.197,0,['IT20SLRD02\\AM-Service'],1,1,1
aapico.com\Managed Desktop\Domestic\NVACCMNB01,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-13T13:30:02Z,False,0,False,2025-11-14T09:08:05.052Z,1.24.02.0000,False,"['02:50:41:00:00:01', '48:5F:99:02:43:03', 'C4:65:16:00:19:0E', '48:5F:99:02:43:04']",2,AAPICO HITECH PCL,Windows 10 Pro 64 (1909),All\Show Room\PK,6516ebb9-ba9a-4e23-9763-f114bd050f22,2025-11-14T09:08:05.052Z,1,NVACCMNB01,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,192.168.1.124,0,['AAPICO\\napamon.n'],1,1,1
,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:08:15.7Z,1.24.02.0000,False,"['48:F1:7F:B8:05:97', 'B8:85:84:C0:13:78', '48:F1:7F:B8:05:9B', '00:FF:95:C3:BA:55']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (1809),All\Show Room\PK,d88d3c39-d36b-4131-bb02-d0948dd0ae25,2025-11-18T06:08:15.7Z,1,PT20ACPC01,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.54.1.47,0,['AAPICO\\juree.m'],1,1,1
,1,8.00.25.0002,0,,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:52:51.692Z,1.24.02.0000,False,"['48:F1:7F:B8:71:C6', 'B8:85:84:C0:12:79']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\Show Room\PK,3c704ee6-afd2-4793-b84f-ee6620b84f33,2025-11-18T07:52:51.692Z,2,AMPK20VRPC01,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.54.1.116,0,['AMPK20VRPC01\\MITSU1-09'],1,1,1
aapico.com\Managed Desktop\Domestic\DESKTOP-9J29LTH,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,2,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:58:26.615Z,1.24.02.0000,False,"['48:F1:7F:B8:72:70', 'B8:85:84:C0:14:29']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\Show Room\PK,09805247-22ba-48cc-878a-d83349558b31,2025-11-18T06:58:26.615Z,1,DESKTOP-9J29LTH,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,3,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.54.1.50,0,['DESKTOP-9J29LTH\\ploy.2531'],3,1,3
,1,8.00.24.0001,0,,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T04:58:08.682Z,1.24.02.0000,False,"['B8:85:84:B9:BA:EA', '48:F1:7F:B8:71:E4']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\Show Room\PK,722f1556-ae50-414e-b987-a03c32cca6f6,2025-11-18T04:58:08.682Z,3,AMPK20CHPC0010,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.54.1.17,0,['AMPK20CHPC0010\\PK_Cashier'],1,1,1
,1,8.00.24.0001,0,,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:29:39.75Z,1.24.02.0000,False,"['AC:12:03:34:F9:DB', 'AC:12:03:34:F9:DF', 'A4:BB:6D:CD:96:20']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\Show Room\PK,84a8a1dc-1653-4c11-84a6-89fd89cd8af7,2025-11-18T07:29:39.75Z,1,DESKTOP-MOA5JRN,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,192.168.68.105,0,['DESKTOP-MOA5JRN\\MG21SAPC02'],1,1,1
,1,8.00.24.0001,6,,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T08:12:16.233Z,1.24.02.0000,False,"['B0:83:FE:A8:CE:89', 'F0:09:0D:1D:98:E1', '00:FF:97:F7:2F:96']",1,AAPICO HITECH PCL,Windows 10 64 (22H2),All\Show Room\PK,4998cf4c-d574-4668-82ef-6ab072b3a434,2025-11-18T08:12:16.233Z,1,DESKTOP-OANFTA6,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,192.168.68.113,0,['DESKTOP-OANFTA6\\MGRK_PART'],1,1,1
aapico.com\Managed Desktop\Domestic\AMSVPC118,1,8.00.24.0001,6,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,0,2025-08-22T06:50:10Z,False,0,False,2025-10-21T07:37:44.096Z,1.23.01.0000,False,['64:00:6A:0C:79:7E'],1,AAPICO HITECH PCL,Windows 7 Professional 64 SP1,All\Show Room\PK,7002125a-a776-4b21-b47d-18fb7acbeffa,2025-10-21T07:37:44.096Z,0,AMSVPC118,93bcebf6-59c4-4856-b112-c19328c579d4,0,Show Room Group,0,e7ef9590-6b97-481c-9f47-c926ae659fa6,192.168.68.110,0,['AAPICO\\suthipong.w'],0,1,0
aapico.com\Computers\AMPK20SAPC0040,1,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:34:19.931Z,1.24.02.0000,False,"['B8:85:84:C0:16:46', '48:F1:7F:B8:71:F8']",1,AAPICO HITECH PCL,Windows 11 Pro (25H2),All\Show Room\PK,1690a525-c8bd-4c67-ba38-2627ecc35cbd,2025-11-18T07:34:19.931Z,2,AMPK20SAPC0040,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.54.1.145,0,['AMPK20SAPC0040\\User'],1,1,1
aapico.com\Managed Desktop\Domestic\AH\Business Development\YEAPSCPC101,1,8.00.23.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-06-15T10:20:08Z,False,0,False,2025-06-16T09:20:29.166Z,1.22.03.0000,False,['74:E6:E2:E0:37:5A'],1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AH\ACO,c8c5990d-3241-47b8-aec7-d7b4aaf2fb98,2025-06-16T09:20:29.166Z,2,YEAPSCPC101,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.88.1.27,0,['AAPICO\\cwoffice'],1,1,1
aapico.com\Managed Desktop\Domestic\AH\Personnel\AH23ITNB0150,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-10-02T10:50:04Z,False,0,False,2025-10-03T06:00:38.875Z,1.23.01.0000,False,"['AC:19:8E:FB:3A:97', 'AC:19:8E:FB:3A:9B', 'BC:0F:F3:6A:52:0B']",2,AAPICO HITECH PCL,Windows 11 Pro (23H2),All\AAPICO\AH\ACO,437ca74e-52ae-4f22-bc35-49b1af9e98f3,2025-10-03T06:00:38.875Z,2,AH23ITNB0150,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.6.40,0,['AAPICO\\chakaphan.s'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH22ITNB0250,2,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:26:32.214Z,1.24.02.0000,False,"['6C:94:66:4B:33:59', '50:81:40:9D:A4:53']",2,AAPICO HITECH PCL,Windows 11 Pro (22H2),All\AAPICO\AH\ACO,d23d0b3a-aea2-4d73-b7bf-559ece358853,2025-11-18T06:26:32.214Z,2,AH22ITNB0250,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.4.148,0,['AAPICO\\thitthita.p'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Business Development\AH23ITNB0340,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T05:49:30.747Z,1.24.02.0000,False,"['BC:0F:F3:6A:52:02', 'DC:46:28:02:68:B3']",2,AAPICO HITECH PCL,Windows 11 Pro (23H2),All\AAPICO\AH\ACO,b764d137-b690-4852-8482-5a535be9072b,2025-11-18T05:49:30.747Z,1,AH23ITNB0340,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.88.1.6,0,['AAPICO\\kantika.s'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Marketing\AH23ITNB0110,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T05:00:38.697Z,1.24.02.0000,False,"['AC:19:8E:FB:3B:55', 'BC:0F:F3:6A:51:FA']",2,AAPICO HITECH PCL,Windows 11 Pro (23H2),All\AAPICO\AH\ACO,dc83f131-09e0-4586-a10b-43e83ba90703,2025-11-18T05:00:38.697Z,1,AH23ITNB0110,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.88.1.5,0,['AAPICO\\Chatuporn.j'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH22ITNB0190,2,8.00.23.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:48:42.212Z,1.24.02.0000,False,"['80:B6:55:FD:4B:6F', '50:81:40:9D:A5:96', '80:B6:55:FD:4B:6B']",2,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AH\ACO,a2dc995c-5632-44f8-96cb-23b3d4148896,2025-11-18T06:48:42.212Z,1,AH22ITNB0190,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.88.1.23,0,['AAPICO\\benyapa.w'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Business Development\AH23ITNB0450,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T08:12:14.131Z,1.24.02.0000,False,"['02:50:41:00:00:01', 'CC:47:40:59:E9:C6', 'CC:47:40:59:E9:C7', 'BC:0F:F3:68:E1:C1']",2,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AH\ACO,aabd787e-cda6-437b-baff-afbd210b70d9,2025-11-18T08:12:14.131Z,1,AH23ITNB0450,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.211.59,0,['AAPICO\\ratiya.c'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Business Development\AH23ITNB0500,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:40:38.159Z,1.24.02.0000,False,"['CC:47:40:5A:65:1A', 'CC:47:40:5A:65:1B', 'BC:0F:F3:68:E2:09']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH\ACO,e0e1834d-d06e-4738-9d21-a77c3045f150,2025-11-18T07:40:38.159Z,1,AH23ITNB0500,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.88.1.70,0,['AAPICO\\nawarat.r'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH22ITNB0220,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:06:44.44Z,1.24.02.0000,False,"['6C:94:66:CE:BA:E3', '6C:94:66:CE:BA:DF', '50:81:40:9D:94:1D']",2,AAPICO HITECH PCL,Windows 11 Pro (22H2),All\AAPICO\AH\ACO,802e5ec1-8deb-4826-b42a-80e3c371b166,2025-11-18T06:06:44.44Z,1,AH22ITNB0220,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,192.168.100.20,0,['AAPICO\\chuiping.c'],1,1,1
aapico.com\Managed Desktop\Domestic\AITS25A1NB0070,2,8.00.23.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-05-29T11:40:06Z,False,0,False,2025-05-31T13:42:24.229Z,1.22.03.0000,False,"['C0:47:0E:41:AE:64', '90:10:57:39:F5:8F', '90:10:57:39:F5:93']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH\ACO,871b949e-2ebb-47d0-9b8f-cd8896411055,2025-05-31T13:42:24.229Z,2,AITS25A1NB0070,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.88.1.39,0,['AAPICO\\kittiphun.a'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH22ITNB0360,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T05:46:47.067Z,1.24.02.0000,False,"['50:81:40:9D:A4:E3', '6C:94:66:CF:66:D2', '6C:94:66:CF:66:CE']",2,AAPICO HITECH PCL,Windows 11 Pro (23H2),All\AAPICO\AH\ACO,a3dc0574-316c-4408-8557-000bf667ba91,2025-11-18T05:46:47.067Z,1,AH22ITNB0360,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.88.1.4,0,['AAPICO\\weerawan.a'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Business Development\AH25ITPC1180,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T08:13:31.802Z,1.24.02.0000,False,"['AC:45:EF:50:87:DB', 'AC:45:EF:50:87:D7', '18:3D:2D:1C:B8:0D']",1,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH\ACO,04f17e5b-27d8-488b-bdab-7c053dc96876,2025-11-18T08:13:31.802Z,1,AH25ITPC1180,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.88.1.69,0,['AAPICO\\cwoffice'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Business Development\AH25ITNB1050,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:43:23.078Z,1.24.02.0000,False,"['90:10:57:08:71:03', '90:10:57:08:70:FF', '84:BA:59:CD:C8:81']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH\ACO,a0995ca7-b75e-4628-856e-7835c498ccc0,2025-11-18T06:43:23.078Z,1,AH25ITNB1050,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.88.1.60,0,['AAPICO\\pantawat.t'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Business Development\AH25ITNB1060,2,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:43:10.411Z,1.24.02.0000,False,"['90:10:57:0B:BC:9B', '84:BA:59:CD:C6:F4', '90:10:57:0B:BC:97']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH\ACO,d62cc507-a045-4396-9c9a-2519a1fe5e84,2025-11-18T07:43:10.411Z,2,AH25ITNB1060,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.88.1.57,0,['AAPICO\\thanyaporn.n'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Business Development\AH25ITNB1040,2,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:39:02.15Z,1.24.02.0000,False,"['90:10:57:0A:63:73', '90:10:57:0A:63:6F', '84:BA:59:CD:CA:4A']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH\ACO,ae48a780-3605-4a75-a967-bf8f46802ffc,2025-11-18T07:39:02.15Z,2,AH25ITNB1040,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.88.1.51,0,['AAPICO\\paweena.h'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Business Development\AH25ITNB1090,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-04T13:00:09Z,False,0,False,2025-11-05T06:10:50.396Z,1.24.01.0000,False,"['84:BA:59:CD:C6:FD', '90:10:57:0D:BB:AA', '90:10:57:0D:BB:AE']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH\ACO,e78abc0a-97da-4954-a623-ea83f219ce4b,2025-11-05T06:10:50.396Z,1,AH25ITNB1090,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.88.1.54,0,['AAPICO\\nattarika.y'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Business Development\AH25ITNB1080,2,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:44:03.894Z,1.24.02.0000,False,"['90:10:57:0E:A7:F3', '84:BA:59:CD:C7:03', '90:10:57:0E:A7:EF']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH\ACO,001ff7a4-d048-4915-8190-26952283ec63,2025-11-18T07:44:03.894Z,2,AH25ITNB1080,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.88.1.63,0,['AAPICO\\doungporn.p'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Personnel\AH25ITNB1100,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:52:40.825Z,1.24.02.0000,False,"['84:BA:59:CD:C7:2A', '90:10:57:0E:14:AB']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH\ACO,cb32c309-8667-41f4-ace1-2d0166ea8eb7,2025-11-18T07:52:40.825Z,1,AH25ITNB1100,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.88.1.17,0,['AAPICO\\panuwat.p'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Business Development\AH25ITNB1120,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:59:54.836Z,1.24.02.0000,False,"['84:BA:59:CD:C7:30', '90:10:57:0D:8A:08', '90:10:57:0D:8A:04']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH\ACO,fdedd905-e8d4-4c02-a1eb-8fd5198821b3,2025-11-18T07:59:54.836Z,1,AH25ITNB1120,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.88.1.53,0,['AAPICO\\ruksiri.s'],1,1,1
